alert_id,soc_id,assigned_analyst_id,severity,finding_type,rule_id,rationale,case_id
,SOC-002,ANL-2003,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000838
,SOC-002,ANL-2003,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001370
,SOC-002,ANL-2003,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001408
,SOC-002,ANL-2003,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000874
,SOC-002,ANL-2003,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001329
,SOC-002,ANL-2003,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001340
,SOC-002,ANL-2003,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001365
,SOC-002,ANL-2003,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001399
,SOC-002,ANL-2003,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000929
,SOC-002,ANL-2003,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000932
,SOC-002,ANL-2003,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001389
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000569
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000666
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001336
,SOC-002,ANL-2004,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000576
,SOC-002,ANL-2004,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000629
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000903
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000623
,SOC-002,ANL-2004,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001017
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001406
,SOC-002,ANL-2004,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001462
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000638
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000777
,SOC-002,ANL-2004,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000878
,SOC-002,ANL-2004,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000966
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001436
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000645
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000890
,SOC-002,ANL-2004,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001059
,SOC-002,ANL-2004,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001196
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001274
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000689
,SOC-002,ANL-2004,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001071
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001142
,SOC-002,ANL-2004,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001215
,SOC-002,ANL-2004,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"5 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001272
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000719
,SOC-002,ANL-2004,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000947
,SOC-002,ANL-2004,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001400
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001447
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000775
,SOC-002,ANL-2004,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000892
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000906
,SOC-002,ANL-2004,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000851
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000959
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001119
,SOC-002,ANL-2004,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001429
,SOC-002,ANL-2005,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000583
,SOC-002,ANL-2005,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001099
,SOC-002,ANL-2005,CRITICAL,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001130
,SOC-002,ANL-2005,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001438
,SOC-002,ANL-2005,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000587
,SOC-002,ANL-2005,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000688
,SOC-002,ANL-2005,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001141
,SOC-002,ANL-2005,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"4 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001442
,SOC-002,ANL-2005,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000600
,SOC-002,ANL-2005,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000793
,SOC-002,ANL-2005,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000829
,SOC-002,ANL-2005,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001083
,SOC-002,ANL-2005,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001188
,SOC-002,ANL-2005,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001283
,SOC-002,ANL-2005,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"7 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001411
,SOC-002,ANL-2005,HIGH,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000611
,SOC-002,ANL-2005,LOW,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-000999
,SOC-002,ANL-2005,MEDIUM,REPETITIVE_INVESTIGATION,TEMPLATE-INVESTIGATION-001,"3 cases resolved by this analyst share near-identical resolution notes, suggesting template-driven rather than case-specific investigation.",CASE-001028
