alert_id,soc_id,timestamp_created,source,source_system,alert_type,category,severity,risk_score,asset_id,user_id,source_ip,destination_ip,mitre_tactic,mitre_technique,true_positive,assigned_analyst_id,status,priority,scenario_type
ALT-000861,SOC-002,2026-01-08T21:18:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,LOW,41,HOST-4851,USR-784,10.13.211.201,10.51.201.188,Lateral Movement,T1021.001,True,ANL-2014,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-000862,SOC-002,2026-01-08T20:12:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,HIGH,41,HOST-3110,USR-123,10.254.106.122,10.66.194.16,Persistence,T1053.005,True,ANL-2023,CLOSED,P2,MISSED_ESCALATION
ALT-000863,SOC-002,2026-01-08T12:50:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,CRITICAL,66,HOST-2169,USR-506,10.94.165.165,10.142.73.192,Lateral Movement,T1021.001,True,ANL-2007,CLOSED,P1,MISSING_EVIDENCE
ALT-000864,SOC-002,2026-01-08T18:40:00Z,SIEM,Elastic Security,New Registry Run Key Entry,Persistence,HIGH,83,HOST-3396,USR-368,10.40.56.47,10.211.196.184,Persistence,T1547.001,True,ANL-2010,CLOSED,P2,FAST_CLOSURE
ALT-000865,SOC-002,2026-01-08T03:10:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,LOW,24,HOST-2595,USR-510,10.126.139.188,10.17.41.50,Lateral Movement,T1021.001,False,ANL-2012,CLOSED,P4,NORMAL
ALT-000866,SOC-002,2026-01-08T02:55:00Z,SIEM,Splunk ES,Suspicious CMD Execution,Execution,HIGH,14,HOST-4911,USR-175,10.128.46.27,10.205.5.250,Execution,T1059.003,True,ANL-2014,CLOSED,P2,SLOW_TRIAGE
ALT-000867,SOC-002,2026-01-08T01:15:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,HIGH,43,HOST-3466,USR-613,10.168.154.142,10.133.79.16,Reconnaissance,T1595,True,ANL-2010,CLOSED,P2,NORMAL
ALT-000868,SOC-002,2026-01-08T03:54:00Z,SIEM,Elastic Security,Internal Network Port Scan,Reconnaissance,LOW,24,HOST-2968,USR-308,10.69.50.150,10.158.8.35,Reconnaissance,T1595,False,ANL-2023,CLOSED,P4,FAST_CLOSURE
ALT-000869,SOC-002,2026-01-08T19:13:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,CRITICAL,72,HOST-1307,USR-489,10.150.219.49,10.36.122.142,Command and Control,T1071.001,True,ANL-2014,CLOSED,P1,MISSING_EVIDENCE
ALT-000870,SOC-002,2026-01-08T01:04:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,LOW,37,HOST-4592,USR-439,10.26.210.153,10.221.94.100,Lateral Movement,T1021.001,True,ANL-2023,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-000871,SOC-002,2026-01-08T23:19:00Z,SIEM,IBM QRadar,LSASS Memory Access,Credential Access,HIGH,46,HOST-3035,USR-598,10.33.238.150,10.141.183.110,Credential Access,T1003,True,ANL-2003,CLOSED,P2,CORRECT_HANDLING
ALT-000872,SOC-002,2026-01-08T16:18:00Z,SIEM,Splunk ES,Suspicious Binary Download,Command and Control,LOW,67,HOST-4187,USR-753,10.44.233.40,10.199.206.35,Command and Control,T1105,False,ANL-2005,CLOSED,P4,CORRECT_HANDLING
ALT-000873,SOC-002,2026-01-08T16:41:00Z,SIEM,IBM QRadar,Unusual Scheduled Task Created,Persistence,CRITICAL,15,HOST-2548,USR-906,10.227.52.225,10.2.1.248,Persistence,T1053.005,False,ANL-2014,CLOSED,P1,MISSED_ESCALATION
ALT-000874,SOC-002,2026-01-08T05:08:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,HIGH,33,HOST-3701,USR-279,10.79.145.4,10.142.241.84,Persistence,T1053.005,True,ANL-2008,CLOSED,P2,NIGHT_SHIFT_DEGRADATION
ALT-000875,SOC-002,2026-01-08T17:17:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,LOW,39,HOST-4077,USR-481,10.52.59.240,10.126.177.171,Execution,T1059.003,True,ANL-2015,CLOSED,P4,CORRECT_HANDLING
ALT-000876,SOC-002,2026-01-08T19:48:00Z,SIEM,Microsoft Sentinel,New Registry Run Key Entry,Persistence,MEDIUM,26,HOST-1167,USR-653,10.8.37.7,10.153.52.160,Persistence,T1547.001,True,ANL-2015,CLOSED,P3,SLOW_TRIAGE
ALT-000877,SOC-002,2026-01-08T04:35:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,HIGH,12,HOST-3575,USR-494,10.113.176.128,10.12.116.119,Reconnaissance,T1595,True,ANL-2002,CLOSED,P2,NORMAL
ALT-000878,SOC-002,2026-01-08T11:37:00Z,SIEM,Microsoft Sentinel,Suspicious Binary Download,Command and Control,CRITICAL,79,HOST-4212,USR-877,10.142.95.148,10.0.214.155,Command and Control,T1105,True,ANL-2019,CLOSED,P1,CORRECT_HANDLING
ALT-000879,SOC-002,2026-01-08T02:25:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,MEDIUM,21,HOST-1177,USR-328,10.214.35.77,10.29.71.92,Impact,T1486,True,ANL-2011,CLOSED,P3,CORRECT_HANDLING
ALT-000880,SOC-002,2026-01-08T00:34:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,HIGH,28,HOST-4324,USR-356,10.89.108.78,10.2.16.71,Impact,T1486,True,ANL-2010,CLOSED,P2,SLOW_TRIAGE
ALT-000881,SOC-002,2026-01-09T18:51:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,LOW,31,HOST-3043,USR-477,10.231.31.62,10.109.113.169,Exfiltration,T1041,True,ANL-2013,CLOSED,P4,REOPENED_CASE
ALT-000882,SOC-002,2026-01-09T04:38:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,LOW,66,HOST-4392,USR-261,10.50.248.76,10.80.71.213,Lateral Movement,T1021.001,True,ANL-2014,CLOSED,P4,REOPENED_CASE
ALT-000883,SOC-002,2026-01-09T11:48:00Z,SIEM,Microsoft Sentinel,Unusual SMB Admin Share Access,Lateral Movement,LOW,39,HOST-1516,USR-700,10.80.23.78,10.183.3.48,Lateral Movement,T1021.002,False,ANL-2002,CLOSED,P4,CORRECT_HANDLING
ALT-000884,SOC-002,2026-01-09T00:11:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,LOW,65,HOST-3646,USR-201,10.192.74.48,10.174.192.184,Impact,T1486,True,ANL-2023,CLOSED,P4,FAST_CLOSURE
ALT-000885,SOC-002,2026-01-09T11:46:00Z,SIEM,Splunk ES,Repeated Failed Logins,Credential Access,LOW,20,HOST-4193,USR-494,10.239.238.235,10.38.145.85,Credential Access,T1110,True,ANL-2007,CLOSED,P4,CORRECT_HANDLING
ALT-000886,SOC-002,2026-01-09T13:45:00Z,SIEM,IBM QRadar,Unusual Scheduled Task Created,Persistence,CRITICAL,32,HOST-2752,USR-774,10.241.214.18,10.64.13.201,Persistence,T1053.005,True,ANL-2014,CLOSED,P1,CORRECT_HANDLING
ALT-000887,SOC-002,2026-01-09T15:40:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,LOW,27,HOST-4382,USR-254,10.101.248.32,10.182.79.19,Impact,T1486,True,ANL-2014,CLOSED,P4,CORRECT_HANDLING
ALT-000888,SOC-002,2026-01-09T23:15:00Z,SIEM,Splunk ES,Large Outbound Data Transfer,Exfiltration,LOW,82,HOST-4845,USR-870,10.76.124.180,10.37.106.37,Exfiltration,T1041,False,ANL-2015,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-000889,SOC-002,2026-01-09T17:45:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,CRITICAL,97,HOST-4092,USR-608,10.211.175.146,10.36.174.230,Reconnaissance,T1595,True,ANL-2009,CLOSED,P1,MISSING_EVIDENCE
ALT-000890,SOC-002,2026-01-09T12:18:00Z,SIEM,Splunk ES,Suspicious CMD Execution,Execution,LOW,57,HOST-2752,USR-165,10.73.249.47,10.143.161.242,Execution,T1059.003,True,ANL-2006,CLOSED,P4,NORMAL
ALT-000891,SOC-002,2026-01-09T18:18:00Z,SIEM,Microsoft Sentinel,Upload to Unapproved Cloud Storage,Exfiltration,LOW,12,HOST-4334,USR-414,10.208.70.81,10.2.211.149,Exfiltration,T1567,True,ANL-2023,CLOSED,P4,MISSED_ESCALATION
ALT-000892,SOC-002,2026-01-09T07:47:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,84,HOST-4869,USR-896,10.110.131.176,10.137.70.19,Impact,T1486,False,ANL-2011,CLOSED,P4,NORMAL
ALT-000893,SOC-002,2026-01-09T18:29:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,CRITICAL,99,HOST-3961,USR-771,10.26.234.7,10.104.117.167,Execution,T1059.003,True,ANL-2005,CLOSED,P1,CORRECT_HANDLING
ALT-000894,SOC-002,2026-01-09T15:25:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,HIGH,35,HOST-2616,USR-516,10.112.71.218,10.218.102.2,Exfiltration,T1567,True,ANL-2024,CLOSED,P2,CORRECT_HANDLING
ALT-000895,SOC-002,2026-01-09T18:24:00Z,SIEM,Splunk ES,Unusual RDP Session,Lateral Movement,HIGH,98,HOST-3767,USR-653,10.207.255.186,10.43.105.98,Lateral Movement,T1021.001,False,ANL-2001,CLOSED,P2,SLOW_TRIAGE
ALT-000896,SOC-002,2026-01-09T02:58:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,MEDIUM,16,HOST-4127,USR-944,10.0.39.28,10.169.149.101,Lateral Movement,T1021.001,False,ANL-2019,CLOSED,P3,SLOW_TRIAGE
ALT-000897,SOC-002,2026-01-09T11:25:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,LOW,19,HOST-1261,USR-803,10.109.169.49,10.52.140.132,Execution,T1059.003,False,ANL-2013,CLOSED,P4,NORMAL
ALT-000898,SOC-002,2026-01-09T15:53:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,LOW,21,HOST-1450,USR-722,10.19.79.228,10.236.52.104,Reconnaissance,T1595,True,ANL-2015,CLOSED,P4,CORRECT_HANDLING
ALT-000899,SOC-002,2026-01-09T12:28:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,MEDIUM,94,HOST-2925,USR-303,10.81.211.17,10.243.21.185,Reconnaissance,T1595,True,ANL-2012,CLOSED,P3,CORRECT_HANDLING
ALT-000900,SOC-002,2026-01-09T11:15:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,HIGH,84,HOST-3234,USR-771,10.83.144.41,10.198.204.169,Reconnaissance,T1595,False,ANL-2012,CLOSED,P2,MISSED_ESCALATION
ALT-000901,SOC-002,2026-01-09T06:00:00Z,SIEM,IBM QRadar,Internal Network Port Scan,Reconnaissance,LOW,36,HOST-4583,USR-261,10.236.91.123,10.196.220.152,Reconnaissance,T1595,False,ANL-2005,CLOSED,P4,CORRECT_HANDLING
ALT-000902,SOC-002,2026-01-09T17:29:00Z,SIEM,Microsoft Sentinel,Upload to Unapproved Cloud Storage,Exfiltration,CRITICAL,78,HOST-1018,USR-677,10.241.64.227,10.4.233.196,Exfiltration,T1567,False,ANL-2007,CLOSED,P1,FAST_CLOSURE
ALT-000903,SOC-002,2026-01-09T20:32:00Z,SIEM,Microsoft Sentinel,LSASS Memory Access,Credential Access,MEDIUM,11,HOST-2969,USR-553,10.42.74.19,10.24.72.184,Credential Access,T1003,True,ANL-2013,CLOSED,P3,NORMAL
ALT-000904,SOC-002,2026-01-09T18:37:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,CRITICAL,56,HOST-3776,USR-826,10.222.179.198,10.204.206.198,Impact,T1486,True,ANL-2021,CLOSED,P1,NIGHT_SHIFT_DEGRADATION
ALT-000905,SOC-002,2026-01-09T06:44:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,HIGH,84,HOST-3556,USR-177,10.132.124.252,10.6.234.6,Reconnaissance,T1595,True,ANL-2006,CLOSED,P2,MISSED_ESCALATION
ALT-000906,SOC-002,2026-01-09T04:26:00Z,SIEM,Microsoft Sentinel,Suspicious PowerShell,Execution,LOW,27,HOST-3903,USR-510,10.178.106.172,10.133.239.233,Execution,T1059.001,True,ANL-2001,CLOSED,P4,CORRECT_HANDLING
ALT-000907,SOC-002,2026-01-09T18:05:00Z,SIEM,Elastic Security,Password Spraying Detected,Credential Access,MEDIUM,91,HOST-2933,USR-496,10.145.122.208,10.79.11.225,Credential Access,T1110,True,ANL-2009,CLOSED,P3,NORMAL
ALT-000908,SOC-002,2026-01-09T00:02:00Z,SIEM,Splunk ES,Large Outbound Data Transfer,Exfiltration,MEDIUM,12,HOST-2188,USR-659,10.200.25.23,10.155.193.203,Exfiltration,T1041,True,ANL-2002,CLOSED,P3,CORRECT_HANDLING
ALT-000909,SOC-002,2026-01-09T13:54:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,CRITICAL,86,HOST-2311,USR-829,10.102.6.23,10.29.29.185,Lateral Movement,T1021.001,False,ANL-2021,CLOSED,P1,NORMAL
ALT-000910,SOC-002,2026-01-09T02:21:00Z,SIEM,Splunk ES,Password Spraying Detected,Credential Access,MEDIUM,89,HOST-2141,USR-799,10.25.117.13,10.134.112.163,Credential Access,T1110,False,ANL-2018,CLOSED,P3,MISSED_ESCALATION
ALT-000911,SOC-002,2026-01-09T18:19:00Z,SIEM,IBM QRadar,LSASS Memory Access,Credential Access,LOW,68,HOST-4543,USR-967,10.1.177.234,10.112.37.213,Credential Access,T1003,False,ANL-2015,CLOSED,P4,CORRECT_HANDLING
ALT-000912,SOC-002,2026-01-09T23:19:00Z,SIEM,Splunk ES,Large Outbound Data Transfer,Exfiltration,MEDIUM,70,HOST-1511,USR-517,10.182.14.194,10.53.207.208,Exfiltration,T1041,True,ANL-2005,CLOSED,P3,MISSED_ESCALATION
ALT-000913,SOC-002,2026-01-09T20:10:00Z,SIEM,Splunk ES,Beaconing to Known C2 Domain,Command and Control,HIGH,85,HOST-2624,USR-262,10.94.217.111,10.222.227.132,Command and Control,T1071.001,False,ANL-2015,CLOSED,P2,REOPENED_CASE
ALT-000914,SOC-002,2026-01-09T10:36:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,MEDIUM,53,HOST-1990,USR-737,10.244.245.120,10.77.222.83,Execution,T1059.003,True,ANL-2018,CLOSED,P3,NORMAL
ALT-000915,SOC-002,2026-01-09T12:21:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,HIGH,83,HOST-1447,USR-171,10.71.180.223,10.202.179.206,Persistence,T1547.001,True,ANL-2016,CLOSED,P2,CORRECT_HANDLING
ALT-000916,SOC-002,2026-01-09T05:33:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,MEDIUM,54,HOST-3615,USR-754,10.237.25.161,10.119.8.199,Credential Access,T1003,True,ANL-2015,CLOSED,P3,CORRECT_HANDLING
ALT-000917,SOC-002,2026-01-09T00:25:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,LOW,29,HOST-4089,USR-285,10.82.116.218,10.96.208.155,Execution,T1059.003,True,ANL-2022,CLOSED,P4,CORRECT_HANDLING
ALT-000918,SOC-002,2026-01-09T18:28:00Z,SIEM,IBM QRadar,Internal Network Port Scan,Reconnaissance,LOW,13,HOST-4296,USR-814,10.167.253.227,10.47.141.79,Reconnaissance,T1595,True,ANL-2012,CLOSED,P4,CORRECT_HANDLING
ALT-000919,SOC-002,2026-01-09T02:17:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,LOW,55,HOST-3967,USR-994,10.101.137.130,10.101.151.144,Exfiltration,T1567,True,ANL-2013,CLOSED,P4,NORMAL
ALT-000920,SOC-002,2026-01-09T15:00:00Z,SIEM,IBM QRadar,Password Spraying Detected,Credential Access,MEDIUM,41,HOST-3148,USR-262,10.209.111.169,10.128.153.63,Credential Access,T1110,False,ANL-2017,CLOSED,P3,NORMAL
ALT-000921,SOC-002,2026-01-10T00:03:00Z,SIEM,Splunk ES,Upload to Unapproved Cloud Storage,Exfiltration,LOW,87,HOST-4369,USR-876,10.100.23.179,10.239.228.59,Exfiltration,T1567,True,ANL-2015,CLOSED,P4,CORRECT_HANDLING
ALT-000922,SOC-002,2026-01-10T22:44:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,LOW,12,HOST-1543,USR-773,10.94.48.80,10.107.175.59,Command and Control,T1071.001,True,ANL-2021,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-000923,SOC-002,2026-01-10T10:12:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,MEDIUM,24,HOST-4409,USR-245,10.122.180.148,10.14.140.223,Lateral Movement,T1021.001,False,ANL-2003,CLOSED,P3,NORMAL
ALT-000924,SOC-002,2026-01-10T06:35:00Z,SIEM,IBM QRadar,Unusual Scheduled Task Created,Persistence,MEDIUM,47,HOST-3164,USR-450,10.41.132.162,10.220.20.205,Persistence,T1053.005,True,ANL-2023,CLOSED,P3,NORMAL
ALT-000925,SOC-002,2026-01-10T17:54:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,LOW,41,HOST-1763,USR-552,10.128.197.25,10.71.44.171,Impact,T1486,True,ANL-2004,CLOSED,P4,NORMAL
ALT-000926,SOC-002,2026-01-10T19:59:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,LOW,20,HOST-1027,USR-717,10.220.123.6,10.120.172.244,Persistence,T1547.001,False,ANL-2002,CLOSED,P4,REPEATED_FALSE_POSITIVE
ALT-000927,SOC-002,2026-01-10T05:48:00Z,SIEM,Splunk ES,LSASS Memory Access,Credential Access,LOW,77,HOST-1022,USR-669,10.19.157.129,10.176.46.169,Credential Access,T1003,True,ANL-2007,CLOSED,P4,REPEATED_FALSE_POSITIVE
ALT-000928,SOC-002,2026-01-10T23:15:00Z,SIEM,Splunk ES,Beaconing to Known C2 Domain,Command and Control,MEDIUM,70,HOST-4217,USR-470,10.189.226.97,10.238.94.156,Command and Control,T1071.001,True,ANL-2004,CLOSED,P3,NORMAL
ALT-000929,SOC-002,2026-01-10T07:58:00Z,SIEM,Splunk ES,Large Outbound Data Transfer,Exfiltration,HIGH,95,HOST-2525,USR-699,10.247.247.31,10.54.164.5,Exfiltration,T1041,False,ANL-2003,CLOSED,P2,NORMAL
ALT-000930,SOC-002,2026-01-10T16:31:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,HIGH,30,HOST-3994,USR-200,10.126.203.146,10.38.164.114,Reconnaissance,T1595,False,ANL-2008,CLOSED,P2,CORRECT_HANDLING
ALT-000931,SOC-002,2026-01-10T10:03:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,LOW,10,HOST-2122,USR-234,10.193.124.144,10.253.17.228,Persistence,T1547.001,False,ANL-2001,CLOSED,P4,FAST_CLOSURE
ALT-000932,SOC-002,2026-01-10T08:00:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,MEDIUM,44,HOST-1194,USR-517,10.235.178.77,10.35.74.62,Reconnaissance,T1595,False,ANL-2020,CLOSED,P3,NORMAL
ALT-000933,SOC-002,2026-01-10T17:19:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,LOW,40,HOST-1411,USR-648,10.86.185.204,10.120.88.9,Lateral Movement,T1021.001,True,ANL-2006,CLOSED,P4,NORMAL
ALT-000934,SOC-002,2026-01-10T23:32:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,MEDIUM,64,HOST-2908,USR-593,10.94.23.11,10.11.181.34,Impact,T1486,False,ANL-2019,CLOSED,P3,MISSING_EVIDENCE
ALT-000935,SOC-002,2026-01-10T17:23:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,MEDIUM,23,HOST-2101,USR-284,10.110.234.2,10.190.41.196,Execution,T1059.003,False,ANL-2001,CLOSED,P3,SLOW_TRIAGE
ALT-000936,SOC-002,2026-01-10T19:11:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,LOW,40,HOST-1470,USR-549,10.228.59.177,10.212.72.217,Reconnaissance,T1595,True,ANL-2015,CLOSED,P4,SLOW_TRIAGE
ALT-000937,SOC-002,2026-01-10T17:54:00Z,SIEM,IBM QRadar,Suspicious Binary Download,Command and Control,MEDIUM,15,HOST-1801,USR-269,10.71.111.176,10.147.194.247,Command and Control,T1105,True,ANL-2017,CLOSED,P3,NORMAL
ALT-000938,SOC-002,2026-01-10T09:11:00Z,SIEM,IBM QRadar,New Registry Run Key Entry,Persistence,HIGH,33,HOST-3802,USR-402,10.116.57.154,10.203.215.54,Persistence,T1547.001,True,ANL-2021,CLOSED,P2,NORMAL
ALT-000939,SOC-002,2026-01-10T07:31:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,LOW,61,HOST-3217,USR-846,10.116.40.196,10.176.92.192,Reconnaissance,T1595,True,ANL-2022,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-000940,SOC-002,2026-01-10T05:08:00Z,SIEM,Elastic Security,Internal Network Port Scan,Reconnaissance,LOW,25,HOST-2850,USR-631,10.98.10.23,10.58.228.179,Reconnaissance,T1595,True,ANL-2017,CLOSED,P4,NORMAL
ALT-000941,SOC-002,2026-01-10T03:31:00Z,SIEM,Elastic Security,Suspicious CMD Execution,Execution,CRITICAL,52,HOST-1552,USR-527,10.182.48.142,10.52.4.111,Execution,T1059.003,True,ANL-2004,CLOSED,P1,FAST_CLOSURE
ALT-000942,SOC-002,2026-01-10T13:06:00Z,SIEM,Elastic Security,Suspicious Binary Download,Command and Control,HIGH,37,HOST-4050,USR-599,10.36.45.147,10.108.27.101,Command and Control,T1105,True,ANL-2014,CLOSED,P2,CORRECT_HANDLING
ALT-000943,SOC-002,2026-01-10T07:04:00Z,SIEM,IBM QRadar,Internal Network Port Scan,Reconnaissance,MEDIUM,44,HOST-1493,USR-692,10.18.23.80,10.28.124.122,Reconnaissance,T1595,True,ANL-2016,CLOSED,P3,SLOW_TRIAGE
ALT-000944,SOC-002,2026-01-10T06:38:00Z,SIEM,IBM QRadar,Unusual Scheduled Task Created,Persistence,HIGH,53,HOST-4000,USR-208,10.224.139.18,10.94.165.143,Persistence,T1053.005,True,ANL-2021,CLOSED,P2,CORRECT_HANDLING
ALT-000945,SOC-002,2026-01-10T23:49:00Z,SIEM,Splunk ES,Upload to Unapproved Cloud Storage,Exfiltration,LOW,22,HOST-1851,USR-421,10.199.111.199,10.26.124.3,Exfiltration,T1567,True,ANL-2018,CLOSED,P4,SLOW_TRIAGE
ALT-000946,SOC-002,2026-01-10T17:47:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,CRITICAL,99,HOST-1131,USR-210,10.235.247.163,10.96.168.167,Impact,T1486,True,ANL-2020,CLOSED,P1,CORRECT_HANDLING
ALT-000947,SOC-002,2026-01-10T00:45:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,HIGH,92,HOST-4992,USR-274,10.138.48.177,10.117.31.106,Persistence,T1547.001,True,ANL-2006,CLOSED,P2,NORMAL
ALT-000948,SOC-002,2026-01-10T07:51:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,LOW,66,HOST-2144,USR-521,10.179.46.31,10.218.33.251,Exfiltration,T1041,True,ANL-2012,CLOSED,P4,NORMAL
ALT-000949,SOC-002,2026-01-10T20:08:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,LOW,97,HOST-2274,USR-748,10.28.91.99,10.38.36.7,Persistence,T1053.005,False,ANL-2010,CLOSED,P4,NORMAL
ALT-000950,SOC-002,2026-01-10T11:14:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,HIGH,82,HOST-3334,USR-356,10.47.33.161,10.98.8.214,Reconnaissance,T1595,True,ANL-2008,CLOSED,P2,MISSED_ESCALATION
ALT-000951,SOC-002,2026-01-10T09:43:00Z,SIEM,Splunk ES,Unusual SMB Admin Share Access,Lateral Movement,LOW,40,HOST-4301,USR-363,10.106.241.95,10.52.195.112,Lateral Movement,T1021.002,True,ANL-2017,CLOSED,P4,NORMAL
ALT-000952,SOC-002,2026-01-10T08:13:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,LOW,83,HOST-2842,USR-982,10.177.83.250,10.191.139.226,Reconnaissance,T1595,False,ANL-2011,CLOSED,P4,NORMAL
ALT-000953,SOC-002,2026-01-10T03:51:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,LOW,14,HOST-2875,USR-880,10.174.140.35,10.233.108.240,Impact,T1486,True,ANL-2018,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-000954,SOC-002,2026-01-10T14:44:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,MEDIUM,84,HOST-1436,USR-152,10.43.133.160,10.225.42.21,Exfiltration,T1567,True,ANL-2021,CLOSED,P3,NORMAL
ALT-000955,SOC-002,2026-01-10T03:24:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,CRITICAL,82,HOST-3810,USR-840,10.92.104.73,10.106.188.157,Command and Control,T1071.001,True,ANL-2016,CLOSED,P1,NORMAL
ALT-000956,SOC-002,2026-01-10T22:34:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,LOW,67,HOST-4405,USR-227,10.153.17.217,10.66.169.15,Exfiltration,T1041,True,ANL-2019,CLOSED,P4,CORRECT_HANDLING
ALT-000957,SOC-002,2026-01-10T01:42:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,HIGH,38,HOST-4556,USR-119,10.43.11.198,10.40.72.113,Exfiltration,T1041,True,ANL-2013,CLOSED,P2,NORMAL
ALT-000958,SOC-002,2026-01-10T06:24:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,HIGH,34,HOST-1199,USR-865,10.216.110.65,10.155.144.55,Impact,T1486,True,ANL-2011,CLOSED,P2,MISSING_EVIDENCE
ALT-000959,SOC-002,2026-01-10T06:14:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,MEDIUM,21,HOST-1616,USR-588,10.24.229.226,10.112.63.227,Lateral Movement,T1021.001,True,ANL-2012,CLOSED,P3,MISSING_EVIDENCE
ALT-000960,SOC-002,2026-01-10T04:24:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,MEDIUM,78,HOST-4646,USR-420,10.21.250.209,10.253.135.201,Impact,T1486,False,ANL-2008,CLOSED,P3,SLOW_TRIAGE
ALT-000961,SOC-002,2026-01-11T17:30:00Z,SIEM,Splunk ES,Encoded PowerShell Command,Execution,LOW,12,HOST-2719,USR-987,10.245.215.120,10.181.41.79,Execution,T1059.001,True,ANL-2010,CLOSED,P4,NORMAL
ALT-000962,SOC-002,2026-01-11T23:02:00Z,SIEM,IBM QRadar,Suspicious PowerShell,Execution,MEDIUM,74,HOST-2137,USR-253,10.123.148.185,10.134.175.63,Execution,T1059.001,True,ANL-2014,CLOSED,P3,NORMAL
ALT-000963,SOC-002,2026-01-11T23:05:00Z,SIEM,Splunk ES,Suspicious CMD Execution,Execution,LOW,49,HOST-3337,USR-698,10.185.215.20,10.40.204.214,Execution,T1059.003,True,ANL-2003,CLOSED,P4,MISSED_ESCALATION
